scenario_id,decision_type,architecture,model,run,failed_criteria,total_scenarios,total_api_calls,total_latency_ms,total_tokens_input,total_tokens_output,successful_calls,failed_calls,successful_scenarios,failed_scenarios,EXTRACTION_INVALID_JSON,FAILED_MISSING_SCORE,FAILED_OUT_OF_BOUNDS,FAILED_INVALID_SCORE_TYPE,FAILED_API_EXHAUSTED,FAILED_UNKNOWN,avg_latency_ms,scenario_success_rate,FAILED_EXTRACTION_NON_JSON_WRAPPER,FAILED_EXTRACTION_INVALID_DECISION_TYPE,FAILED_EXTRACTION_INVALID_CALCULATOR,FAILED_EXTRACTION_MISSING_PARAMETERS,FAILED_EXTRACTION_INVALID_PARAMETERS,FAILED_EXTRACTION_DECISION_TYPE_MISMATCH,FAILED_EXTRACTION_EXCEPTION,FAILED_GROUND_TRUTH_CALCULATION_EXCEPTION,FAILED_GROUND_TRUTH_MISSING_KEY,success_rate
20,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
24,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
24,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
24,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
27,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
27,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
27,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
35,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
35,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
35,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
58,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
62,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
64,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
68,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,4,energy_cost_environmental_comfort_practicality,195,195,215164.7801399231,98635,23599,175,20,175,20,0,,,,0,0,1103.4091289226826,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8974358974358975
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
3,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
12,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
14,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
15,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
16,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
21,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
21,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
21,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
22,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
23,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
25,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
26,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
26,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
26,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
29,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
29,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
29,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
30,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
30,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
30,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
32,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
36,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
36,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
36,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
37,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
37,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
37,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
45,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
47,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
49,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
49,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
49,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
50,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
51,HVAC,LLM-Parameterized_Reference_Scoring,gptoss,5,energy_cost_environmental_comfort_practicality,195,195,229016.81423187256,98635,24387,170,25,170,25,0,,,,0,0,1174.44520118909,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.8717948717948718
