model,arm,source_run,decision_type,scenario_id,failed,kendall_tau,top1,mae
qwen,order_reversed,reversed_05,Appliance,83,False,1.0,1.0,0.0
qwen,extracted,,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,default_params,,Appliance,84,False,1.0,1.0,0.26833333333333337
qwen,extracted_per_run,shippedrun_01,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,extracted_per_run,shippedrun_02,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,extracted_per_run,shippedrun_03,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,extracted_per_run,shippedrun_04,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,extracted_per_run,shippedrun_05,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,order_control,control_01,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,order_control,control_02,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,order_control,control_03,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,order_reversed,reversed_01,Appliance,84,False,1.0,1.0,0.06833333333333332
qwen,order_reversed,reversed_02,Appliance,84,False,1.0,1.0,0.06833333333333332
qwen,order_reversed,reversed_03,Appliance,84,False,0.33333333333333337,0.0,0.05583333333333334
qwen,order_reversed,reversed_04,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,order_reversed,reversed_05,Appliance,84,False,1.0,1.0,0.027500000000000007
qwen,extracted,,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,default_params,,Appliance,85,False,0.33333333333333337,0.0,0.165
qwen,extracted_per_run,shippedrun_01,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,extracted_per_run,shippedrun_02,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,extracted_per_run,shippedrun_03,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,extracted_per_run,shippedrun_04,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,extracted_per_run,shippedrun_05,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_control,control_01,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_control,control_02,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_control,control_03,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_reversed,reversed_01,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_reversed,reversed_02,Appliance,85,False,1.0,1.0,0.03500000000000003
qwen,order_reversed,reversed_03,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_reversed,reversed_04,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,order_reversed,reversed_05,Appliance,85,False,0.33333333333333337,1.0,0.07416666666666669
qwen,extracted,,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,default_params,,Appliance,86,False,-1.0,0.0,0.33499999999999996
qwen,extracted_per_run,shippedrun_01,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,extracted_per_run,shippedrun_02,Appliance,86,False,1.0,1.0,0.31666666666666665
qwen,extracted_per_run,shippedrun_03,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,extracted_per_run,shippedrun_04,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,extracted_per_run,shippedrun_05,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_control,control_01,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_control,control_02,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_control,control_03,Appliance,86,False,1.0,1.0,0.31666666666666665
qwen,order_reversed,reversed_01,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_reversed,reversed_02,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_reversed,reversed_03,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_reversed,reversed_04,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,order_reversed,reversed_05,Appliance,86,False,1.0,1.0,0.2833333333333333
qwen,extracted,,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,default_params,,Appliance,87,False,0.33333333333333337,0.0,0.1991666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,extracted_per_run,shippedrun_02,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,extracted_per_run,shippedrun_03,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,extracted_per_run,shippedrun_04,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,extracted_per_run,shippedrun_05,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_control,control_01,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_control,control_02,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_control,control_03,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_reversed,reversed_01,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_reversed,reversed_02,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_reversed,reversed_03,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_reversed,reversed_04,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,order_reversed,reversed_05,Appliance,87,False,-0.33333333333333337,0.0,0.2833333333333334
qwen,extracted,,Appliance,88,False,1.0,1.0,0.024999999999999984
qwen,default_params,,Appliance,88,False,1.0,1.0,0.33416666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,88,False,1.0,1.0,0.12166666666666666
qwen,extracted_per_run,shippedrun_02,Appliance,88,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_03,Appliance,88,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_04,Appliance,88,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_05,Appliance,88,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,88,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,88,False,1.0,1.0,0.0
qwen,order_control,control_03,Appliance,88,False,1.0,1.0,0.0
qwen,order_reversed,reversed_01,Appliance,88,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,88,False,1.0,1.0,0.0
qwen,order_reversed,reversed_03,Appliance,88,False,1.0,1.0,0.0
qwen,order_reversed,reversed_04,Appliance,88,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,88,False,1.0,1.0,0.12166666666666666
qwen,extracted,,Appliance,89,False,0.33333333333333337,0.0,0.2966666666666667
qwen,default_params,,Appliance,89,False,0.33333333333333337,0.0,0.1708333333333333
qwen,extracted_per_run,shippedrun_01,Appliance,89,False,-0.33333333333333337,0.0,0.3958333333333333
qwen,extracted_per_run,shippedrun_02,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,extracted_per_run,shippedrun_03,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,extracted_per_run,shippedrun_04,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,extracted_per_run,shippedrun_05,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_control,control_01,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_control,control_02,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_control,control_03,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_reversed,reversed_01,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_reversed,reversed_02,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_reversed,reversed_03,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_reversed,reversed_04,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,order_reversed,reversed_05,Appliance,89,False,0.33333333333333337,0.0,0.2725
qwen,extracted,,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,default_params,,Appliance,90,False,1.0,1.0,0.12500000000000003
qwen,extracted_per_run,shippedrun_01,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,extracted_per_run,shippedrun_02,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,extracted_per_run,shippedrun_03,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,extracted_per_run,shippedrun_04,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,extracted_per_run,shippedrun_05,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_control,control_01,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_control,control_02,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_control,control_03,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_reversed,reversed_01,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_reversed,reversed_02,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_reversed,reversed_03,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_reversed,reversed_04,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,order_reversed,reversed_05,Appliance,90,False,1.0,1.0,0.07500000000000002
qwen,extracted,,Appliance,91,False,0.33333333333333337,1.0,0.265
qwen,default_params,,Appliance,91,False,0.33333333333333337,0.0,0.25083333333333335
qwen,extracted_per_run,shippedrun_01,Appliance,91,False,1.0,1.0,0.15416666666666667
qwen,extracted_per_run,shippedrun_02,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,extracted_per_run,shippedrun_03,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,extracted_per_run,shippedrun_04,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,extracted_per_run,shippedrun_05,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_control,control_01,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_control,control_02,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_control,control_03,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_reversed,reversed_01,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_reversed,reversed_02,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_reversed,reversed_03,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_reversed,reversed_04,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,order_reversed,reversed_05,Appliance,91,False,0.33333333333333337,1.0,0.29083333333333333
qwen,extracted,,Appliance,92,False,1.0,1.0,0.04749999999999999
qwen,default_params,,Appliance,92,False,1.0,1.0,0.3816666666666666
qwen,extracted_per_run,shippedrun_01,Appliance,92,False,1.0,1.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_02,Appliance,92,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_03,Appliance,92,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_04,Appliance,92,False,1.0,1.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_05,Appliance,92,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,92,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,92,False,1.0,1.0,0.030833333333333338
qwen,order_control,control_03,Appliance,92,False,1.0,1.0,0.0
qwen,order_reversed,reversed_01,Appliance,92,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,92,False,1.0,1.0,0.0
qwen,order_reversed,reversed_03,Appliance,92,False,1.0,1.0,0.0
qwen,order_reversed,reversed_04,Appliance,92,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,92,False,1.0,1.0,0.0
qwen,extracted,,Appliance,93,False,1.0,1.0,0.0
qwen,default_params,,Appliance,93,False,1.0,1.0,0.32249999999999995
qwen,extracted_per_run,shippedrun_01,Appliance,93,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_02,Appliance,93,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_03,Appliance,93,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_04,Appliance,93,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_05,Appliance,93,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,93,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,93,False,0.33333333333333337,0.0,0.03416666666666667
qwen,order_control,control_03,Appliance,93,False,1.0,1.0,0.0
qwen,order_reversed,reversed_01,Appliance,93,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,93,False,1.0,1.0,0.0
qwen,order_reversed,reversed_03,Appliance,93,False,1.0,1.0,0.0
qwen,order_reversed,reversed_04,Appliance,93,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,93,False,1.0,1.0,0.0
qwen,extracted,,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,default_params,,Appliance,94,False,1.0,1.0,0.08916666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,extracted_per_run,shippedrun_02,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,extracted_per_run,shippedrun_03,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,extracted_per_run,shippedrun_04,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,extracted_per_run,shippedrun_05,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_control,control_01,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_control,control_02,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_control,control_03,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_reversed,reversed_01,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_reversed,reversed_02,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_reversed,reversed_03,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_reversed,reversed_04,Appliance,94,False,1.0,1.0,0.06833333333333334
qwen,order_reversed,reversed_05,Appliance,94,False,1.0,1.0,0.030833333333333334
qwen,extracted,,Appliance,95,False,1.0,1.0,0.32749999999999996
qwen,default_params,,Appliance,95,False,-1.0,0.0,0.23166666666666666
qwen,extracted_per_run,shippedrun_01,Appliance,95,False,1.0,1.0,0.37250000000000005
qwen,extracted_per_run,shippedrun_02,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,extracted_per_run,shippedrun_03,Appliance,95,False,1.0,1.0,0.37250000000000005
qwen,extracted_per_run,shippedrun_04,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,extracted_per_run,shippedrun_05,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_control,control_01,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_control,control_02,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_control,control_03,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_reversed,reversed_01,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_reversed,reversed_02,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_reversed,reversed_03,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_reversed,reversed_04,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,order_reversed,reversed_05,Appliance,95,False,1.0,1.0,0.2916666666666667
qwen,extracted,,Appliance,96,False,1.0,1.0,0.24750000000000003
qwen,default_params,,Appliance,96,False,-0.33333333333333337,0.0,0.2333333333333333
qwen,extracted_per_run,shippedrun_01,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,extracted_per_run,shippedrun_02,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,extracted_per_run,shippedrun_03,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,extracted_per_run,shippedrun_04,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,extracted_per_run,shippedrun_05,Appliance,96,False,1.0,1.0,0.1425
qwen,order_control,control_01,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_control,control_02,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_control,control_03,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_reversed,reversed_01,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_reversed,reversed_02,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_reversed,reversed_03,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_reversed,reversed_04,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,order_reversed,reversed_05,Appliance,96,False,1.0,1.0,0.27249999999999996
qwen,extracted,,Appliance,97,False,1.0,1.0,0.012500000000000006
qwen,default_params,,Appliance,97,False,-0.33333333333333337,0.0,0.46749999999999997
qwen,extracted_per_run,shippedrun_01,Appliance,97,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_02,Appliance,97,False,1.0,1.0,0.0425
qwen,extracted_per_run,shippedrun_03,Appliance,97,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_04,Appliance,97,False,1.0,1.0,0.044999999999999984
qwen,extracted_per_run,shippedrun_05,Appliance,97,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,97,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,97,False,1.0,1.0,0.09416666666666666
qwen,order_control,control_03,Appliance,97,False,1.0,1.0,0.09416666666666666
qwen,order_reversed,reversed_01,Appliance,97,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,97,False,1.0,1.0,0.09416666666666666
qwen,order_reversed,reversed_03,Appliance,97,False,1.0,1.0,0.0
qwen,order_reversed,reversed_04,Appliance,97,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,97,False,1.0,1.0,0.09416666666666666
qwen,extracted,,Appliance,98,False,1.0,1.0,0.027499999999999993
qwen,default_params,,Appliance,98,False,-1.0,0.0,0.4991666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,98,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_02,Appliance,98,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_03,Appliance,98,False,1.0,1.0,0.1325
qwen,extracted_per_run,shippedrun_04,Appliance,98,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_05,Appliance,98,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,98,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,98,False,1.0,1.0,0.0
qwen,order_control,control_03,Appliance,98,False,1.0,1.0,0.1325
qwen,order_reversed,reversed_01,Appliance,98,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,98,False,1.0,1.0,0.0
qwen,order_reversed,reversed_03,Appliance,98,False,1.0,1.0,0.0
qwen,order_reversed,reversed_04,Appliance,98,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,98,False,1.0,1.0,0.1325
qwen,extracted,,Appliance,99,False,1.0,1.0,0.06416666666666668
qwen,default_params,,Appliance,99,False,-1.0,0.0,0.2525
qwen,extracted_per_run,shippedrun_01,Appliance,99,False,1.0,1.0,0.033333333333333354
qwen,extracted_per_run,shippedrun_02,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,extracted_per_run,shippedrun_03,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,extracted_per_run,shippedrun_04,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,extracted_per_run,shippedrun_05,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,order_control,control_01,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,order_control,control_02,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,order_control,control_03,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,order_reversed,reversed_01,Appliance,99,False,1.0,1.0,0.033333333333333354
qwen,order_reversed,reversed_02,Appliance,99,False,1.0,1.0,0.033333333333333354
qwen,order_reversed,reversed_03,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,order_reversed,reversed_04,Appliance,99,False,1.0,1.0,0.033333333333333354
qwen,order_reversed,reversed_05,Appliance,99,False,1.0,1.0,0.07250000000000002
qwen,extracted,,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,default_params,,Appliance,100,False,0.33333333333333337,1.0,0.14250000000000004
qwen,extracted_per_run,shippedrun_01,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,extracted_per_run,shippedrun_02,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,extracted_per_run,shippedrun_03,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,extracted_per_run,shippedrun_04,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,extracted_per_run,shippedrun_05,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_control,control_01,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_control,control_02,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_control,control_03,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_reversed,reversed_01,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_reversed,reversed_02,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_reversed,reversed_03,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_reversed,reversed_04,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,order_reversed,reversed_05,Appliance,100,False,1.0,1.0,0.25583333333333336
qwen,extracted,,Appliance,101,False,1.0,1.0,0.0
qwen,default_params,,Appliance,101,False,1.0,1.0,0.31416666666666665
qwen,extracted_per_run,shippedrun_01,Appliance,101,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_02,Appliance,101,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_03,Appliance,101,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_04,Appliance,101,False,1.0,1.0,0.0
qwen,extracted_per_run,shippedrun_05,Appliance,101,False,1.0,1.0,0.0
qwen,order_control,control_01,Appliance,101,False,1.0,1.0,0.12250000000000001
qwen,order_control,control_02,Appliance,101,False,1.0,1.0,0.0
qwen,order_control,control_03,Appliance,101,False,1.0,1.0,0.0
qwen,order_reversed,reversed_01,Appliance,101,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,101,False,1.0,1.0,0.0
qwen,order_reversed,reversed_03,Appliance,101,False,1.0,1.0,0.12250000000000001
qwen,order_reversed,reversed_04,Appliance,101,False,1.0,1.0,0.0
qwen,order_reversed,reversed_05,Appliance,101,False,1.0,1.0,0.0
qwen,extracted,,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,default_params,,Appliance,102,False,1.0,1.0,0.16916666666666666
qwen,extracted_per_run,shippedrun_01,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_02,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_03,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_04,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,extracted_per_run,shippedrun_05,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_control,control_01,Appliance,102,False,1.0,1.0,0.0
qwen,order_control,control_02,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_control,control_03,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_reversed,reversed_01,Appliance,102,False,1.0,1.0,0.0
qwen,order_reversed,reversed_02,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_reversed,reversed_03,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_reversed,reversed_04,Appliance,102,False,0.33333333333333337,0.0,0.12416666666666669
qwen,order_reversed,reversed_05,Appliance,102,False,1.0,1.0,0.0
qwen,extracted,,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,default_params,,Appliance,103,False,1.0,1.0,0.19000000000000003
qwen,extracted_per_run,shippedrun_01,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,extracted_per_run,shippedrun_02,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,extracted_per_run,shippedrun_03,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,extracted_per_run,shippedrun_04,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,extracted_per_run,shippedrun_05,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_control,control_01,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_control,control_02,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_control,control_03,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_reversed,reversed_01,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_reversed,reversed_02,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_reversed,reversed_03,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_reversed,reversed_04,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,order_reversed,reversed_05,Appliance,103,False,1.0,1.0,0.04416666666666667
qwen,extracted,,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,default_params,,Appliance,104,False,1.0,1.0,0.21666666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,extracted_per_run,shippedrun_02,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,extracted_per_run,shippedrun_03,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,extracted_per_run,shippedrun_04,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,extracted_per_run,shippedrun_05,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_control,control_01,Appliance,104,False,1.0,1.0,0.025833333333333357
qwen,order_control,control_02,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_control,control_03,Appliance,104,False,1.0,1.0,0.025833333333333357
qwen,order_reversed,reversed_01,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_reversed,reversed_02,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_reversed,reversed_03,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_reversed,reversed_04,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,order_reversed,reversed_05,Appliance,104,False,1.0,1.0,0.05583333333333335
qwen,extracted,,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,default_params,,Appliance,105,False,-1.0,0.0,0.17750000000000002
qwen,extracted_per_run,shippedrun_01,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,extracted_per_run,shippedrun_02,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,extracted_per_run,shippedrun_03,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,extracted_per_run,shippedrun_04,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,extracted_per_run,shippedrun_05,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_control,control_01,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_control,control_02,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_control,control_03,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_reversed,reversed_01,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_reversed,reversed_02,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_reversed,reversed_03,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_reversed,reversed_04,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,order_reversed,reversed_05,Appliance,105,False,1.0,1.0,0.007500000000000007
qwen,extracted,,Appliance,106,False,1.0,1.0,0.23749999999999996
qwen,default_params,,Appliance,106,False,-1.0,0.0,0.2041666666666667
qwen,extracted_per_run,shippedrun_01,Appliance,106,False,1.0,1.0,0.24750000000000003
qwen,extracted_per_run,shippedrun_02,Appliance,106,False,1.0,1.0,0.24750000000000003
qwen,extracted_per_run,shippedrun_03,Appliance,106,False,1.0,1.0,0.24750000000000003
